KEY,ID,CAS_Registry_Number,parameter_cd_txt,parameter_group_nm,srsname,parameter_nm,TSAANLYT_IS_NUMBER,SDWIS_NAME
Hexachloroethane,207,67-72-1,65005,"Organics, other",Hexachloroethane,"Hexachloroethane, water, recoverable, nanograms per semipermeable membrane device",193,HEXACHLOROETHANE                        
"Indeno(1,2,3-cd)pyrene",208,193-39-5,65006,"Organics, other","Indeno[1,2,3-cd]pyrene","Indeno[1,2,3-cd]pyrene, water, recoverable, nanograms per semipermeable membrane device",251,"IDENO(1,2,3-CD)PYRENE"
Isophorone,213,78-59-1,65007,"Organics, other",Isophorone,"Isophorone, water, recoverable, nanograms per semipermeable membrane device",225,ISOPHORONE                              
Naphthalene,250,91-20-3,65017,"Organics, other",Naphthalene,"Naphthalene, water, recoverable, nanograms per semipermeable membrane device",216,NAPHTHALENE                             
Nitrobenzene,258,98-95-3,65019,"Organics, other",Nitrobenzene,"Nitrobenzene, water, recoverable, nanograms per semipermeable membrane device",220,NITROBENZENE                            
N-Nitrosodi-n-propylamine,260,621-64-7,65020,"Organics, other",N-Nitrosodi-n-propylamine,"N-Nitrosodi-n-propylamine, water, recoverable, nanograms per semipermeable membrane device",255,N-NITROSODI-N-PROPYLAMINE
N-Nitroso-diphenylamine,364,86-30-6,65021,"Organics, other",N-Nitrosodiphenylamine,"N-Nitrosodiphenylamine, water, recoverable, nanograms per semipermeable membrane device",197,N-NITROSODIPHENYLAMINE                  
Phenanthrene,277,85-01-8,65039,"Organics, other",Phenanthrene,"Phenanthrene, water, recoverable, nanograms per semipermeable membrane device",234,PHENANTHRENE                            
Pyrene,291,129-00-0,65049,"Organics, other",Pyrene,"Pyrene, water, recoverable, nanograms per semipermeable membrane device",239,PYRENE                                  
"2,4-Dinitrotoluene",33,121-14-2,65254,"Organics, other","2,4-Dinitrotoluene","2,4-Dinitrotoluene, solids, recoverable, dry weight, micrograms per kilogram",231,"2,4-DINITROTOLUENE                      "
Fluorene,186,86-73-7,65305,"Organics, other",,"9H-Fluorene, air, particulate filter, recoverable, nanograms per cubic meter",227,FLUORENE                                
Acenaphthene,42,83-32-9,65306,"Organics, other",,"Acenaphthene, air, particulate filter, recoverable, nanograms per cubic meter",224,ACENAPHTHENE                            
Acenaphthylene,43,208-96-8,65307,"Organics, other",,"Acenaphthylene, air, particulate filter, recoverable, nanograms per cubic meter",223,ACENAPHTHYLENE                          
Anthracene,59,120-12-7,65308,"Organics, other",,"Anthracene, air, particulate filter, recoverable, nanograms per cubic meter",235,ANTHRACENE                              
Benz(a)anthracene,68,56-55-3,65309,"Organics, other",,"Benzo[a]anthracene, air, particulate filter, recoverable, nanograms per cubic meter",247,BENZO(A)ANTHRACENE                      
Benzo(a)pyrene,70,50-32-8,65310,"Organics, other",,"Benzo[a]pyrene, air, particulate filter, recoverable, nanograms per cubic meter",250,BENZO(A)PYRENE                          
Benzo(b)fluoranthene,71,205-99-2,65311,"Organics, other",,"Benzo[b]fluoranthene, air, particulate filter, recoverable, nanograms per cubic meter",248,BENZO(B)FLUORANTHENE
"Benzo(g,h,i)perylene",72,191-24-2,65313,"Organics, other",,"Benzo[ghi]perylene, air, particulate filter, recoverable, nanograms per cubic meter",253,"BENZO(G,H,I)PERYLENE"
Benzo(k)fluoranthene,73,207-08-9,65314,"Organics, other",,"Benzo[k]fluoranthene, air, particulate filter, recoverable, nanograms per cubic meter",249,BENZO(K)FLUORANTHENE
Chrysene,130,218-01-9,65315,"Organics, other",,"Chrysene, air, particulate filter, recoverable, nanograms per cubic meter",244,CHRYSENE                                
"Dibenz(a,h)anthracene",146,53-70-3,65317,"Organics, other",,"Dibenzo[a,h]anthracene, air, particulate filter, recoverable, nanograms per cubic meter",252,"DIBENZO(A,H)ANTHRACENE"
Fluoranthene,185,206-44-0,65318,"Organics, other",,"Fluoranthene, air, particulate filter, recoverable, nanograms per cubic meter",238,FLUORANTHENE                            
"Indeno(1,2,3-cd)pyrene",208,193-39-5,65319,"Organics, other",,"Indeno[1,2,3-cd]pyrene, air, particulate filter, recoverable, nanograms per cubic meter",251,"IDENO(1,2,3-CD)PYRENE"
Naphthalene,250,91-20-3,65320,"Organics, other",,"Naphthalene, air, particulate filter, recoverable, nanograms per cubic meter",216,NAPHTHALENE                             
Phenanthrene,277,85-01-8,65322,"Organics, other",Phenanthrene,"Phenanthrene, air, particulate filter, recoverable, nanograms per cubic meter",234,PHENANTHRENE                            
Pyrene,291,129-00-0,65323,"Organics, other",,"Pyrene, air, particulate filter, recoverable, nanograms per cubic meter",239,PYRENE                                  
Fluorene,186,86-73-7,65359,"Organics, other",,"9H-Fluorene, air, top sorbent trap, recoverable, nanograms per cubic meter",227,FLUORENE                                
Acenaphthene,42,83-32-9,65360,"Organics, other",,"Acenaphthene, air, top sorbent trap, recoverable, nanograms per cubic meter",224,ACENAPHTHENE                            
Acenaphthylene,43,208-96-8,65361,"Organics, other",,"Acenaphthylene, air, top sorbent trap, recoverable, nanograms per cubic meter",223,ACENAPHTHYLENE                          
Anthracene,59,120-12-7,65362,"Organics, other",,"Anthracene, air, top sorbent trap, recoverable, nanograms per cubic meter",235,ANTHRACENE                              
Benz(a)anthracene,68,56-55-3,65363,"Organics, other",,"Benzo[a]anthracene, air, top sorbent trap, recoverable, nanograms per cubic meter",247,BENZO(A)ANTHRACENE                      
Benzo(a)pyrene,70,50-32-8,65364,"Organics, other",,"Benzo[a]pyrene, air, top sorbent trap, recoverable, nanograms per cubic meter",250,BENZO(A)PYRENE                          
Benzo(b)fluoranthene,71,205-99-2,65365,"Organics, other",,"Benzo[b]fluoranthene, air, top sorbent trap, recoverable, nanograms per cubic meter",248,BENZO(B)FLUORANTHENE
"Benzo(g,h,i)perylene",72,191-24-2,65367,"Organics, other",,"Benzo[ghi]perylene, air, top sorbent trap, recoverable, nanograms per cubic meter",253,"BENZO(G,H,I)PERYLENE"
Benzo(k)fluoranthene,73,207-08-9,65368,"Organics, other",,"Benzo[k]fluoranthene, air, top sorbent trap, recoverable, nanograms per cubic meter",249,BENZO(K)FLUORANTHENE
Chrysene,130,218-01-9,65369,"Organics, other",,"Chrysene, air, top sorbent trap, recoverable, nanograms per cubic meter",244,CHRYSENE                                
"Dibenz(a,h)anthracene",146,53-70-3,65371,"Organics, other",,"Dibenzo[a,h]anthracene, air, top sorbent trap, recoverable, nanograms per cubic meter",252,"DIBENZO(A,H)ANTHRACENE"
Fluoranthene,185,206-44-0,65372,"Organics, other",,"Fluoranthene, air, top sorbent trap, recoverable, nanograms per cubic meter",238,FLUORANTHENE                            
"Indeno(1,2,3-cd)pyrene",208,193-39-5,65373,"Organics, other",,"Indeno[1,2,3-cd]pyrene, air, top sorbent trap, recoverable, nanograms per cubic meter",251,"IDENO(1,2,3-CD)PYRENE"
Naphthalene,250,91-20-3,65374,"Organics, other",,"Naphthalene, air, top sorbent trap, recoverable, nanograms per cubic meter",216,NAPHTHALENE                             
Phenanthrene,277,85-01-8,65376,"Organics, other",Phenanthrene,"Phenanthrene, air, top sorbent trap, recoverable, nanograms per cubic meter",234,PHENANTHRENE                            
Pyrene,291,129-00-0,65377,"Organics, other",,"Pyrene, air, top sorbent trap, recoverable, nanograms per cubic meter",239,PYRENE                                  
Fluorene,186,86-73-7,65413,"Organics, other",,"9H-Fluorene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",227,FLUORENE                                
Acenaphthene,42,83-32-9,65414,"Organics, other",,"Acenaphthene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",224,ACENAPHTHENE                            
Acenaphthylene,43,208-96-8,65415,"Organics, other",,"Acenaphthylene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",223,ACENAPHTHYLENE                          
Anthracene,59,120-12-7,65416,"Organics, other",,"Anthracene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",235,ANTHRACENE                              
Benz(a)anthracene,68,56-55-3,65417,"Organics, other",,"Benzo[a]anthracene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",247,BENZO(A)ANTHRACENE                      
Benzo(a)pyrene,70,50-32-8,65418,"Organics, other",,"Benzo[a]pyrene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",250,BENZO(A)PYRENE                          
Benzo(b)fluoranthene,71,205-99-2,65419,"Organics, other",,"Benzo[b]fluoranthene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",248,BENZO(B)FLUORANTHENE
"Benzo(g,h,i)perylene",72,191-24-2,65421,"Organics, other",,"Benzo[ghi]perylene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",253,"BENZO(G,H,I)PERYLENE"
Benzo(k)fluoranthene,73,207-08-9,65422,"Organics, other",,"Benzo[k]fluoranthene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",249,BENZO(K)FLUORANTHENE
Chrysene,130,218-01-9,65423,"Organics, other",,"Chrysene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",244,CHRYSENE                                
"Dibenz(a,h)anthracene",146,53-70-3,65425,"Organics, other",,"Dibenzo[a,h]anthracene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",252,"DIBENZO(A,H)ANTHRACENE"
Fluoranthene,185,206-44-0,65426,"Organics, other",,"Fluoranthene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",238,FLUORANTHENE                            
"Indeno(1,2,3-cd)pyrene",208,193-39-5,65427,"Organics, other",,"Indeno[1,2,3-cd]pyrene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",251,"IDENO(1,2,3-CD)PYRENE"
Naphthalene,250,91-20-3,65428,"Organics, other",,"Naphthalene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",216,NAPHTHALENE                             
Phenanthrene,277,85-01-8,65430,"Organics, other",Phenanthrene,"Phenanthrene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",234,PHENANTHRENE                            
Pyrene,291,129-00-0,65431,"Organics, other",,"Pyrene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",239,PYRENE                                  
Fluorene,186,86-73-7,65467,"Organics, other",Fluorene,"9H-Fluorene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",227,FLUORENE                                
Acenaphthene,42,83-32-9,65468,"Organics, other",Acenaphthene,"Acenaphthene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",224,ACENAPHTHENE                            
Acenaphthylene,43,208-96-8,65469,"Organics, other",Acenaphthylene,"Acenaphthylene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",223,ACENAPHTHYLENE                          
Anthracene,59,120-12-7,65470,"Organics, other",,"Anthracene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",235,ANTHRACENE                              
Benz(a)anthracene,68,56-55-3,65471,"Organics, other",Benz[a]anthracene,"Benzo[a]anthracene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",247,BENZO(A)ANTHRACENE                      
Benzo(a)pyrene,70,50-32-8,65472,"Organics, other",,"Benzo[a]pyrene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",250,BENZO(A)PYRENE                          
Benzo(b)fluoranthene,71,205-99-2,65473,"Organics, other",Benzo(b)fluoranthene,"Benzo[b]fluoranthene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",248,BENZO(B)FLUORANTHENE
"Benzo(g,h,i)perylene",72,191-24-2,65475,"Organics, other",Benzo[ghi]perylene,"Benzo[ghi]perylene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",253,"BENZO(G,H,I)PERYLENE"
Benzo(k)fluoranthene,73,207-08-9,65476,"Organics, other",Benzo[k]fluoranthene,"Benzo[k]fluoranthene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",249,BENZO(K)FLUORANTHENE
Chrysene,130,218-01-9,65477,"Organics, other",Chrysene,"Chrysene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",244,CHRYSENE                                
"Dibenz(a,h)anthracene",146,53-70-3,65479,"Organics, other","Dibenz[a,h]anthracene","Dibenzo[a,h]anthracene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",252,"DIBENZO(A,H)ANTHRACENE"
Fluoranthene,185,206-44-0,65480,"Organics, other",,"Fluoranthene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",238,FLUORANTHENE                            
"Indeno(1,2,3-cd)pyrene",208,193-39-5,65481,"Organics, other","Indeno[1,2,3-cd]pyrene","Indeno[1,2,3-cd]pyrene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",251,"IDENO(1,2,3-CD)PYRENE"
Naphthalene,250,91-20-3,65482,"Organics, other",,"Naphthalene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",216,NAPHTHALENE                             
Phenanthrene,277,85-01-8,65484,"Organics, other",Phenanthrene,"Phenanthrene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",234,PHENANTHRENE                            
Pyrene,291,129-00-0,65485,"Organics, other",,"Pyrene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",239,PYRENE                                  
2-Methylnaphtalene,39,91-57-6,65997,"Organics, other",,"2-Methylnaphthalene, air, particulate filter, recoverable, nanograms per cubic meter",209,2-METHYLNAPHTHALENE
Bromoform,89,75-25-2,66013,"Organics, other",,"Bromoform, air, particulate filter, recoverable, nanograms per cubic meter",346,BROMOFORM                               
Isophorone,213,78-59-1,66023,"Organics, other",,"Isophorone, air, particulate filter, recoverable, nanograms per cubic meter",225,ISOPHORONE                              
Isopropylbenzene,214,98-82-8,66024,"Organics, other",,"Isopropylbenzene, air, particulate filter, recoverable, nanograms per cubic meter",388,ISOPROPYLBENZENE                        
Tetrachloroethylene ,313,127-18-4,66036,"Organics, other",,"Tetrachloroethene, air, particulate filter, recoverable, nanograms per cubic meter",381,TETRACHLOROETHYLENE                     
2-Methylnaphtalene,39,91-57-6,66046,"Organics, other",,"2-Methylnaphthalene, air, top sorbent trap, recoverable, nanograms per cubic meter",209,2-METHYLNAPHTHALENE
Bromoform,89,75-25-2,66062,"Organics, other",,"Bromoform, air, top sorbent trap, recoverable, nanograms per cubic meter",346,BROMOFORM                               
Isophorone,213,78-59-1,66072,"Organics, other",,"Isophorone, air, top sorbent trap, recoverable, nanograms per cubic meter",225,ISOPHORONE                              
Isopropylbenzene,214,98-82-8,66073,"Organics, other",,"Isopropylbenzene, air, top sorbent trap, recoverable, nanograms per cubic meter",388,ISOPROPYLBENZENE                        
Tetrachloroethylene ,313,127-18-4,66085,"Organics, other",,"Tetrachloroethene, air, top sorbent trap, recoverable, nanograms per cubic meter",381,TETRACHLOROETHYLENE                     
2-Methylnaphtalene,39,91-57-6,66095,"Organics, other",,"2-Methylnaphthalene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",209,2-METHYLNAPHTHALENE
Bromoform,89,75-25-2,66111,"Organics, other",,"Bromoform, air, bottom sorbent trap, recoverable, nanograms per cubic meter",346,BROMOFORM                               
Isophorone,213,78-59-1,66121,"Organics, other",,"Isophorone, air, bottom sorbent trap, recoverable, nanograms per cubic meter",225,ISOPHORONE                              
Isopropylbenzene,214,98-82-8,66122,"Organics, other",,"Isopropylbenzene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",388,ISOPROPYLBENZENE                        
Tetrachloroethylene ,313,127-18-4,66134,"Organics, other",,"Tetrachloroethene, air, bottom sorbent trap, recoverable, nanograms per cubic meter",381,TETRACHLOROETHYLENE                     
2-Methylnaphtalene,39,91-57-6,66144,"Organics, other",,"2-Methylnaphthalene, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",209,2-METHYLNAPHTHALENE
Bromoform,89,75-25-2,66160,"Organics, other",Tribromomethane,"Bromoform, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",346,BROMOFORM                               
Isophorone,213,78-59-1,66170,"Organics, other",,"Isophorone, air, top plus bottom sorbent trap, recoverable, nanograms per cubic meter",225,ISOPHORONE                              
